index,name,bf_name,similarity
3152,d munoz de la nava,munoz dela nava,90.9090909090909
3152,d munoz de la nava,daniel munoz de la nav,85.0
3167,anastasia abramyan,anastasia zarycka,80.0
3168,anastasia tikhonova,anastasia tikhon,91.42857142857143
3188,d marques,b marques,88.88888888888889
3194,aliaksandra sasnovich,aliaksandra sasnovic,97.5609756097561
3194,a sasnovich,sasnovich,90.0
3239,m ferrero,a ferrer,82.35294117647058
3239,m ferrero,c ferrer,82.35294117647058
3241,c gai,c lai,80.0
3241,c gai,c wai,80.0
3247,anna turati,anna turari,90.9090909090909
3264,thai son kwiatkowski,t s kwiatkowski,85.71428571428572
3267,h reese,reese,83.33333333333334
3270,hernandez fernandez jose,hernandez fernandez,88.37209302325581
3270,j hernandez fernandez,hernandez fernandez,95.0
3270,j hernandez fernandez,jose hernandez fernande,90.9090909090909
3270,j hernandez fernandez,j hernandez serrano,80.0
3270,jose hernandez fernandez,jose hernandez fernande,97.87234042553192
3270,jose hernandez fernandez,hernandez fernandez,88.37209302325581
3274,s fung,m fung,83.33333333333334
3277,k christian,ja cristian,81.81818181818181
3277,christian kaitlyn,christian garin,81.25
3282,karman kaur thandi,karman thandi,83.87096774193549
3283,kyoka okamura,kyok okamura,96.0
3283,k okamura,okamura,87.5
3283,k okamura,kyok okamura,85.71428571428572
3286,a susanto,d susanto,88.88888888888889
3290,g botezan,g boitan,82.35294117647058
3292,javier barranco cosano,javier barranco cosan,97.67441860465115
3292,j barranco cosano,javier barranco cosan,84.21052631578947
3293,v shcherba,e shcherbyna,81.81818181818181
3293,v shcherba,e shcherbina,81.81818181818181
3296,yaraslav shyla,yaraslau shyla,92.85714285714286
3300,a peer,a spencer,80.0
3305,r roumane,roumane,87.5
3310,otto virtanen,ot virtanen,91.66666666666666
3310,o virtanen,ot virtanen,95.23809523809523
3315,k hajkova,hajkova,87.5
3321,adrian kohler,maria koehler,84.61538461538461
3323,artem smirnov,artem osipov,80.0
3333,a moroni,g moroni,87.5
3333,a moroni,gm moroni,82.35294117647058
3335,f jones,l jones,85.71428571428572
3336,e girard,e ghirardato,80.0
3337,e genovese,m genovese,90.0
3345,y bonaventure,y bonavenutre,92.3076923076923
3346,basak eraydin,basak eradin,96.0
3349,t martincova,tereza marrtincova,80.0
3349,tereza martincova,tereza marrtincova,97.14285714285714
3351,m inoue,minoue,92.3076923076923
3351,m inoue,tom inoue,87.5
3353,jurabek karimov,jurabeck karimov,96.7741935483871
3353,jurabek karimov,djurabeck karimov,93.75
3357,alessandro bega,alejandro berge,80.0
3359,van de zandschulp botic,van de zandschulp,85.0
3359,botic van de zandschulp,botic van de zandschul,97.77777777777777
3359,botic van de zandschulp,van de zandschulp,85.0
3359,b van de zandschulp,van de zandschulp,94.44444444444444
3359,b van de zandschulp,botic van de zandschul,87.8048780487805
3367,a colas sanchez,a s sanchez,84.61538461538461
3367,a colas sanchez,nikolas sanchez,80.0
3367,a colas sanchez,as sanchez,80.0
3368,katarina zavatska,kat zavatska,82.75862068965517
3368,k zavatska,kat zavatska,90.9090909090909
3372,marvin moller,marvin moeller,96.2962962962963
3376,ekatarina vishnevskaya,ekaterina vishnevskaya,95.45454545454545
3376,e vishnevskaya,e visnevscaia,81.4814814814815
3378,i vasilyev,vasilyev,88.88888888888889
3385,javier pulgar garcia,jav pulgar garcia,91.89189189189189
3386,d rodrigues,t rodriguez,81.81818181818181
3386,d rodrigues,b rodriguez,81.81818181818181
3386,d rodrigues,rodriguez,80.0
3387,yannick jankovits,yannik jankovits,96.96969696969697
3387,y jankovits,yannik jankovits,81.4814814814815
3389,l faria,m farina,80.0
3389,l faria,ja faria,80.0
3391,f vilardo,vilardo,87.5
3394,borza bogdan,b bogdan,80.0
3409,c scala,c alcala,80.0
3419,s tan,l tan,80.0
3423,n kuhn,n khun,83.33333333333334
3426,patrycja polanska,patrycja ploanska,94.11764705882352
3428,alberto romero de avila senise,alberto romero de avila,86.79245283018868
3428,alberto romero de avila senise,a romero de avila senis,86.79245283018868
3428,senise alberto romero de avila,alberto romero de avila,86.79245283018868
3428,a romero de avila senise,a romero de avila senis,97.87234042553192
3433,s lansere,s lasers,82.35294117647058
3435,k zimmermann,k zimmerman,95.65217391304348
3436,aleksandr nedovyesov,aleksaandr nedovyesov,97.5609756097561
3439,jaime pulgar garcia,jav pulgar garcia,88.88888888888889
3467,m sakkari,m sakar,87.5
3467,m sakkari,sakkari,87.5
3475,samuel ribeiro navarrete,samuel ribeiro navarret,97.87234042553192
3478,syromolotov netrebin yuri,i syromolotov netrebin,85.1063829787234
3478,yuri syromolotov netrebin,yuri syromolotov netreb,95.83333333333334
3478,yuri syromolotov netrebin,i syromolotov netrebin,93.61702127659575
3494,iancu lustinian ghinda,iancu iustinian ghinda,95.45454545454545
3502,katerina kaminkova,katerina sinaikova,83.33333333333334
3504,ekaterina lavrikova,katerina sinaikova,81.08108108108108
3527,jose hernandez,sergio hernandez,80.0
3527,j hernandez,j fernandes,81.81818181818181
3537,m damas,m deames,80.0
3538,g davies,t davis,80.0
3544,v azarenka,azarenka,88.88888888888889
3546,maria fernanda alves,maria fernanda navarro,80.95238095238095
3564,ruixuan wang,rui xuan wang,96.0
3565,zhicheng zhu,jiacheng zhu,83.33333333333334
3570,yin xu,yi fan xu,80.0
3572,jia qi duan,jiaqi duan,95.23809523809523
3574,jia cheng zhu,jian cheng zhu,96.2962962962963
3574,jia cheng zhu,jiacheng zhu,96.0
3578,i goluza,ivan goluza,84.21052631578947
3589,jiajun li,jia jung lu,80.0
3591,zhao hao,zhao yi chao,80.0
3599,s pang,s jang,83.33333333333334
3603,yuhei nakamura,shi nakamura,84.61538461538461
3611,kittipong wachiramanowong,kittipong wachiramanowo,95.83333333333334
3612,seong chan hong,seongchan hong,96.55172413793103
3616,ahmed deedat abdul razak,ahmed deedat abdul raza,97.87234042553192
3625,b petersen,b pedersen,90.0
3638,omar al awadhi,omar alawadhi,96.2962962962963
3638,o al awadhi,omar alawadhi,83.33333333333334
3676,m grant,t grant,85.71428571428572
3697,dmitro kamynin,dmitriy kamynin,89.65517241379311
3706,ekaterina manekina,ekaterina makaro,82.35294117647058
3712,m masini,m marchesini,80.0
3724,r peterson,peterson,88.88888888888889
3725,paula cristina goncalves,paula cristina goncalve,97.87234042553192
3726,montserrat gonzalez,monserrat gonzalez,97.2972972972973
3727,n djokovic,djokovic,88.88888888888889
3731,ryotero matsumura,ryotaro matsumura,94.11764705882352
3745,b stefkova,stefkova,88.88888888888889
3778,caro martin,carlota martinez,81.4814814814815
3791,m semmler,w semler,82.35294117647058
3794,manuel sanchez,martinez sanchez,80.0
3794,manuel sanchez,mar sanchez,80.0
3803,thomas fancutt,tom fancutt,88.0
3803,t fancutt,tom fancutt,90.0
3807,e struvay,struvay,87.5
3810,h oku,h okude,83.33333333333334
3815,aoxiong wang,xin wang,80.0
3818,huixin wang,xin wang,84.21052631578947
3820,patrick john tierro,patrick tierro,84.84848484848484
3826,sam weissborn,t weissborn,83.33333333333334
3843,v shinde,y shinde,87.5
3845,prarthana g thombare,prarthana thombare,94.73684210526316
3847,sri vaishnavi peddi reddy,sri vaishnavi peddi red,95.83333333333334
3850,zaja anna,zaja a,80.0
3851,g pinto,g pinho,85.71428571428572
3870,irina bara,i maria bara,81.81818181818181
3870,i bara,i m bara,85.71428571428572
3877,frederico ferreira silva,frederico ferreira silv,97.87234042553192
3877,frederico ferreira silva,frederico freira silva,95.65217391304348
3888,ricardo villacorta alonso,ricardo villacorta alon,95.83333333333334
3888,r villacorta alonso,ricardo villacorta alon,80.95238095238095
3892,cagla buyukakcay,cagia buyukakcay,93.75
3892,cagla buyukakcay,cagla buyukakcai,93.75
3892,c buyukakcay,buyukakcay,90.9090909090909
3892,c buyukakcay,cagia buyukakcay,85.71428571428572
3893,daniel nolan,daniel galan,83.33333333333334
3895,r statham,j statham,88.88888888888889
3895,rubin statham,jose rubin statham,83.87096774193549
3908,m maruscak,m maruca,88.88888888888889
3926,p krstin,krstin,85.71428571428572
3927,daniel glancy,daniel galan,88.0
3944,j hernando ruano,j hernandez serrano,80.0
3950,n fatic,fatic,83.33333333333334
3955,alexander igoshin,alexandr igoshin,96.96969696969697
3959,michelle larcher de brito,michelle larcher de bri,95.83333333333334
3964,yulia bryzgalova,julia bryzgalova,93.75
3971,le wang,cal wang,80.0
3976,chengze lu,chengze lyu,95.23809523809523
3976,c lu,c lyu,88.88888888888889
3980,cheong hwi kim,cheong kim,83.33333333333334
3982,haitong xia,hai tong xia,95.65217391304348
4022,besir durguti,r durguti,81.81818181818181
4022,b durguti,r durguti,88.88888888888889
4066,n fujioka,n fuijoka,88.88888888888889
4072,viktoriya tomova,viktoria kuzmova,81.25
4072,viktoriya tomova,viktoria morvayo,81.25
4072,v tomova,tomova,85.71428571428572
4072,v tomova,v toma,85.71428571428572
4094,ianchuk olga,ianchuk o,85.71428571428572
4097,timea bacsinszky,timea bacsinsky,96.7741935483871
4097,t bacsinszky,bacsinszky,90.9090909090909
4097,t bacsinszky,timea bacsinsky,81.4814814814815
4099,juan carlos spir,juan carlos sierra,88.23529411764706
4099,juan carlos spir,juan carlos prado,84.84848484848484
4110,kuznetsov alex,kuznetsova,83.33333333333334
4111,garin cristian,ja cristian,80.0
4111,cristian garin,christian garin,96.55172413793103
4111,c garin,garin,83.33333333333334
4117,d cox,n cox,80.0
4125,evgeny korolev,evgeny kavtorev,82.75862068965517
4133,p todd,a todd,83.33333333333334
4162,a zlatanovic,t zlatanovic,91.66666666666666
4178,m guinard,m aguiar,82.35294117647058
4184,z zlochova,l zlochova,90.0
4194,christopher oconnell,christopher o connell,97.5609756097561
4194,christopher oconnell,christopher connell o,92.6829268292683
4194,christopher oconnell,chris oconnell,82.35294117647058
4194,c oconnell,chris oconnell,83.33333333333334
4194,c oconnell,g odonnell,80.0
4201,k buayam,buayam,85.71428571428572
4209,kimiko date krumm,kimko date krumm,96.96969696969697
4209,k date krumm,kimko date krumm,85.71428571428572
4216,anastasiya saitova,anastasija sevatova,86.48648648648648
4216,anastasiya saitova,anastasiya soboleva,81.08108108108108
4221,n fossa huergo,fossa huergo,92.3076923076923
4222,martinez jorge martinez,maria jose martinez,80.95238095238095
4227,f agamenone,agamenone,90.0
4231,gabriel alejandro hidalgo,gabriel alejandro hidal,95.83333333333334
4233,n jarry,jarry,83.33333333333334
4246,n broady,broady,85.71428571428572
4246,n broady,q brady,80.0
4267,clay crawford,ol crawford,83.33333333333334
4271,geronimo espin busleiman,geronimo espin busleima,97.87234042553192
4271,g espin busleiman,geronimo espin busleima,80.0
4272,gaston arturo grimolizzi,gaston arturo grimolizz,97.87234042553192
4287,r coco,r cook,83.33333333333334
4310,maria marfutina,m marifutina,81.4814814814815
4310,m marfutina,m marifutina,95.65217391304348
4314,j bautista torres,bautista juan torres,81.08108108108108
4317,m morales,m oral,80.0
4318,r cid subervi,cid subervi,91.66666666666666
4321,v vacherot,vacherot,88.88888888888889
4322,tomas martin etcheverry,tomas m etcheverry,87.8048780487805
4322,tomas martin etcheverry,tomas etcheverry,82.05128205128204
4325,j arconada,u arconada,90.0
4325,j arconada,um arconada,85.71428571428572
4325,j arconada,u m arconada,81.81818181818181
4333,b gatica,m gatica,87.5
4341,anastasia sysoeva,anastasiya soboleva,83.33333333333334
4341,anastasia sysoeva,anastasiya sobolieva,81.08108108108108
4341,a sysoeva,sysoeva,87.5
4343,leylah fernandez,leylah annie fernandez,84.21052631578947
4344,yuta shimizu,yu shimizu,90.9090909090909
4348,k jacquet,jacquet,87.5
4349,carlos sanchez jover,carlos sanchez,82.35294117647058
4349,jover carlos sanchez,carlos sanchez,82.35294117647058
4353,p llamas ruiz,llamas ruiz,91.66666666666666
4354,m mendez,o mendez,87.5
4355,a bodmer,bodmer,85.71428571428572
4357,n stojanovic,n stefanovic,83.33333333333334
4358,m martineau,m marinescu,81.81818181818181
4359,k juvan,juvan,83.33333333333334
4362,r opelka,opelka,85.71428571428572
4375,t monteiro,g montero,84.21052631578947
4376,anastasia gasanova,anastasija sevatova,81.08108108108108
4376,a gasanova,gasanova,88.88888888888889
4380,a paulson,a puls,80.0
4382,juan manuel cerundolo,manuel cerundolo,86.48648648648648
4382,j manuel cerundolo,manuel cerundolo,94.11764705882352
4382,manuel cerundolo juan,manuel cerundolo,86.48648648648648
4384,yecong mo,ye cong mo,94.73684210526316
4391,alina charaeva,alina charaev,96.2962962962963
4391,a charaeva,charaeva,88.88888888888889
4399,antun vidjak,antun vidak,95.65217391304348
4406,maria sara popa,sara maria popa,80.0
4419,sanchez diego augusto barreto,diego augusto barreto,84.0
4419,sanchez diego augusto barreto,diego augusto barreto s,80.76923076923077
4419,d augusto barreto sanchez,d a barreto sanchez,86.36363636363636
4419,d augusto barreto sanchez,diego barreto sanchez,82.6086956521739
4419,d augusto barreto sanchez,d barreto sanchez,80.95238095238095
4419,diego augusto barreto sanchez,diego augusto barreto s,88.46153846153845
4419,diego augusto barreto sanchez,diego barreto sanchez,84.0
4419,diego augusto barreto sanchez,diego augusto barreto,84.0
4436,ayline esina samardzic,ayline samardzic,84.21052631578947
4457,celia cervino ruiz,m cervino ruiz,81.25
4457,c cervino ruiz,m cervino ruiz,92.85714285714286
4461,i oliveira,go oliveira,85.71428571428572
4464,l oliveira,go oliveira,85.71428571428572
4477,a ben hassen,ben hassan,81.81818181818181
4481,hugo gaston,hug gaston,95.23809523809523
4481,h gaston,hug gaston,88.88888888888889
4497,diego hidalgo,g hidalgo,81.81818181818181
4497,d hidalgo,g hidalgo,88.88888888888889
4498,luz orlando,l orlando,90.0
4498,o luz,o luiz,90.9090909090909
4499,a walton,walton,85.71428571428572
4500,oliver crawford,ol crawford,84.61538461538461
4500,o crawford,ol crawford,95.23809523809523
4500,o crawford,g cranford,80.0
4501,murphy cassone,mu cassone,83.33333333333334
4501,m cassone,mu cassone,94.73684210526316
4504,siddhant banthia,siddanth banthia,93.75
4509,goncalo ferreira,gonazalo ferreira,90.9090909090909
4510,a bernard,jo bernard,84.21052631578947
4511,j johnson,johnson,87.5
4511,j johnson,sp johnson,84.21052631578947
4511,j johnson,t johansson,80.0
4517,f scott,m scotti,80.0
4531,demi tran,m tran,80.0
4531,d tran,m tran,83.33333333333334
4531,d tran,h tran,83.33333333333334
4535,f liu,d liu,80.0
4535,f liu,f lin,80.0
4537,mei xu wu,meixu wu,94.11764705882352
4539,d radanovic,radanovic,90.0
4540,d snigur,snigur,85.71428571428572
4544,n tajima,k tajima,87.5
4544,naoki tajima,k tajima,80.0
4545,j chiu,y chiu,83.33333333333334
4546,alexander donski,alexandr sosnovskiy,80.0
4567,woravin kumthonkittikul,worarin kumthonkittikul,95.65217391304348
4567,woravin kumthonkittikul,worovin kumthonkittikul,95.65217391304348
4567,w kumthonkittikul,worarin kumthonkittikul,85.0
4567,w kumthonkittikul,worovin kumthonkittikul,85.0
4572,lucie petruzelova,lu petruzelova,90.32258064516128
4572,lucie petruzelova,lucie petruze,86.66666666666667
4572,l petruzelova,lu petruzelova,96.2962962962963
4572,l petruzelova,mar petruzelova,85.71428571428572
4587,mattia bellucci,ma bellucci,84.61538461538461
4587,m bellucci,ma bellucci,95.23809523809523
4600,j saner,j garner,80.0
4603,katriin saar,katrin saar,95.65217391304348
4631,m leote prata,m l prata,81.81818181818181
4642,h verner,vernier,80.0
4644,c leduc,m leduc,85.71428571428572
4652,e douglas,a douglas,88.88888888888889
4652,e douglas,p douglas,88.88888888888889
4656,h chang,k chang,85.71428571428572
4656,h chang,d chang,85.71428571428572
4656,h chang,t chang,85.71428571428572
4656,h chang,y chiang,80.0
4656,h chang,s chuang,80.0
4657,a poulos,a puls,85.71428571428572
4657,annerly poulos,annerly georgopoulos,82.35294117647058
4658,a shimizu,er shimizu,84.21052631578947
4658,a shimizu,yu shimizu,84.21052631578947
4659,e hayashi,h hayashi,88.88888888888889
4661,james ibrahim,m ibrahim,81.81818181818181
4662,y bai,y wai,80.0
4662,y bai,y pai,80.0
4662,y bai,y lai,80.0
4671,gabriella da silva fick,gabriella d s fick,87.8048780487805
4671,g da silva fick,g da silva,80.0
4672,matthew christopher romios,matthew christopher rom,93.87755102040816
4672,matthew christopher romios,matthew christopher ro,91.66666666666666
4673,xuliu sun,xu liu sun,94.73684210526316
4673,xuliu sun,lulu sun,82.35294117647058
4673,xuliu sun,xl sun,80.0
4673,x sun,xl sun,90.9090909090909
4673,x sun,x l sun,83.33333333333334
4674,xinyu wang,xin wang,88.88888888888889
4674,xinyu wang,xi wang,82.35294117647058
4676,c yuan,c yu,80.0
4677,x you,m you,80.0
4678,soonwoo kwon,soon woo kwon,96.0
4686,p nieuwboer,p newborn,80.0
4691,a arh,a march,83.33333333333334
4703,r gales,t gales,85.71428571428572
4705,catani leonardo,tai leonard,84.61538461538461
4722,wagner a,wagner s,87.5
4729,pietro mugelli,pietro fellin,81.4814814814815
4732,c tabur,cl tabur,93.33333333333333
4737,stefania rogozinska dzik,stefania rogozinska dzi,97.87234042553192
4737,dzik stefania rogozinska,stefania rogozinska dzi,80.85106382978724
4737,s rogozinska dzik,stefania rogozinska dzi,80.0
4746,luca sanchez,c sanchez,85.71428571428572
4746,luca sanchez,as sanchez,81.81818181818181
4753,taddia leonardo,tai leonard,84.61538461538461
4753,l taddia,l taira,80.0
4763,j payola,a paola,80.0
4770,a hesse,a jesse,85.71428571428572
4773,a andreev,andreeva,82.35294117647058
4774,alexander cozbinov,alexandr cozbinov,97.14285714285714
4776,a kohen,kohen,83.33333333333334
4781,maria camila torres murcia,maria camila torres mur,93.87755102040816
4791,f cerundolo,j cerundolo,90.9090909090909
4791,f cerundolo,cerundolo,90.0
4795,a feder,a ferrer,80.0
4796,t ng,t yang,80.0
4796,t ng,t deng,80.0
4806,m hibi,hibi,80.0
4807,d khazaniuk,d khazan,84.21052631578947
4810,g garcia perez,garcia perez,92.3076923076923
4813,c alves,cmr alves,87.5
4813,c alves,v alves,85.71428571428572
4813,carolina alves,carolina m alves,93.33333333333333
4818,n stevanovic,n stefanovic,91.66666666666666
4830,t boyer,d boyer,85.71428571428572
4832,sina herrmann,s hermann,81.81818181818181
4832,s herrmann,s hermann,94.73684210526316
4835,d hewitt,da hewitt,94.11764705882352
4840,brandon nakashima,brandon nakashime,94.11764705882352
4847,abbie myers,abbie meyers,95.65217391304348
4854,kalman l boyd,kalman boyd,91.66666666666666
4875,clay thompson,l thomson,81.81818181818181
4875,clay thompson,chase thompson,81.4814814814815
4875,c thompson,w thompson,90.0
4875,c thompson,f thompson,90.0
4875,c thompson,d thompson,90.0
4875,c thompson,thompson,88.88888888888889
4875,c thompson,l thomson,84.21052631578947
4876,john mee,john mcenroe,80.0
4885,mendo francesco,d francesco,84.61538461538461
4890,artunedo martinavarro andres,a artunedo martinavarr,80.0
4890,andres artunedo martinavarro,andres artunedo martinavarr,98.18181818181819
4890,andres artunedo martinavarro,andres artunedo martina,90.19607843137256
4890,andres artunedo martinavarro,a artunedo martinavarr,88.0
4890,a artunedo martinavarro,a artunedo martinavarr,97.77777777777777
4890,a artunedo martinavarro,andres artunedo martinavarr,88.0
4900,hi javier ladron de guevara,javier ladron de guevar,92.0
4900,javier ladron de guevara hi,javier ladron de guevar,92.0
4903,goncalo pereira,gonazalo ferreira,81.25
4938,justin shane,justin s shane,92.3076923076923
4945,yukun zhang,yux zhang,80.0
4955,jack carpenter,k carpenter,88.0
4956,chuhan wang,chuh wang,90.0
4959,juan pablo paz,juan pablo patino,83.87096774193549
4971,thiemo de bakker,thiemo debakker,96.7741935483871
4987,n kurata,t kurata,87.5
4991,n podoroska,podoroska,90.0
5006,k westbury,ka westbury,95.23809523809523
5007,zhaoxuan yang,zhaozuan yang,92.3076923076923
5009,jose luis valiente garcia,j valiente garcia,80.95238095238095
5034,christopher diaz figueroa,christopher diaz figuer,95.83333333333334
5036,rodrigo sanchez,c rodriguez sanchez,82.35294117647058
5041,k major,k major jr,82.35294117647058
5042,daniel garza,daniel galan,83.33333333333334
5055,rangel eduardo yahir orozco,eduardo yahir orozco ra,80.0
5055,eduardo yahir orozco rangel,eduardo yahir orozco ra,92.0
5062,leila hodzic,a hodzic,80.0
5067,g madarasz,d madaras,84.21052631578947
5075,c pella,pella,83.33333333333334
5086,yifan xu,yi fan xu,94.11764705882352
5106,julieta estable,julieta lara estable,85.71428571428572
5106,julieta estable,jl estable,80.0
5106,j estable,jl estable,94.73684210526316
5112,s r prabodh,s prabodh,90.0
5115,s imai,imai,80.0
5116,bojana markovic,bojana morinkov,80.0
5118,anastasia frolova,anastasia zolota,84.84848484848484
5126,w lin,w liang,83.33333333333334
5126,w lin,f lin,80.0
5131,cristobal saavedra corvalan,cristobal saavedra corv,92.0
5138,nicastro francisco bahamonde,francisco bahamonde,80.85106382978724
5138,francisco bahamonde nicastro,francisco bahamonde,80.85106382978724
5141,v napolitano,napolitano,90.9090909090909
5154,brian baker,br baker,84.21052631578947
5165,r virali murugesan,ranjeet virali murugesa,82.92682926829268
5165,ranjeet virali murugesan,ranjeet virali murugesa,97.87234042553192
5171,snehadevi reddy,snehadevi s reddy,93.75
5171,s reddy,s byreddy,87.5
5183,a carreras,a barrera,84.21052631578947
5193,alikhan atlangeriev,bekhan atlangeriev,86.48648648648648
5194,tomas barrios vera,m barrios vera,87.5
5194,tomas barrios vera,mt barrios vera,84.84848484848484
5194,tomas barrios vera,marcelo tomas barrios vera,81.81818181818181
5194,tomas barrios vera,barrios vera,80.0
5194,barrios vera tomas,barrios vera,80.0
5201,ji ha kim,jh kim,80.0
5203,jiho lee,jin lee,80.0
5217,anastasia konstantinova,anastasiya konstantinov,95.65217391304348
5219,melissa ishuan ifidzhen,lelissa ishuan ifidzhen,95.65217391304348
5221,alexandru catalin marasin,alexandru catalin maras,95.83333333333334
5249,lidija samardzic,a samardzic,81.4814814814815
5269,robert willekes macdonald,robert willekes macdona,95.83333333333334
5289,abduvoris saidmukhamedov,abduvoris saitmukhamedo,93.61702127659575
5291,shohruh abdumalikov,shokhrukh abdumalikov,95.0
5307,miguel reyes varela,miguel angel reyes vare,80.95238095238095
5314,c woo,c ono,80.0
5314,c woo,s woo,80.0
5321,mitsumi kawasaki,misumi kawasaki,96.7741935483871
5321,m kawasaki,misumi kawasaki,80.0
5324,kirill komarov,kirill kozyakov,82.75862068965517
5330,j lu,jj lu,88.88888888888889
5330,j lu,j j lu,80.0
5333,jia qi kang,jiaqi kang,95.23809523809523
5333,jia qi kang,j q kang,84.21052631578947
5342,sebastian rodriguez,santiago rodriguez,81.08108108108108
5349,d yoshimura,m yoshimura,90.9090909090909
5350,j woog,j wong,83.33333333333334
5355,r nakamura,shi nakamura,81.81818181818181
5358,marcelo ignacio barros troncoso,marcelo ignacio barros,83.01886792452831
5358,troncoso marcelo ignacio barros,marcelo ignacio barros,83.01886792452831
5369,v smirnova,smirnov,82.35294117647058
5370,bojan jankulovski,bojana jovanovski,82.35294117647058
5373,adria soriano barrera,adria s barrera,83.33333333333334
5373,a soriano barrera,adria barrera,80.0
5379,j rocha,j roa,83.33333333333334
5382,robert levine,robert savin,80.0
5384,j van emburgh,v emburgh,81.81818181818181
5394,valeria solovyeva,valeriya solovyeva,97.14285714285714
5394,v solovyeva,a soloveva,85.71428571428572
5405,yexin ma,ye xin ma,94.11764705882352
5412,v kuznetsova,kuznetsova,90.9090909090909
5414,a potapova,daria potapova,83.33333333333334
5425,m michael,m michna,82.35294117647058
5425,m michael,m chae,80.0
5432,victor nunez leal,victor nunez,82.75862068965517
5432,leal victor nunez,victor nunez,82.75862068965517
5441,ashley kratzer,ashley matz,80.0
5442,j jones,l jones,85.71428571428572
5443,ivar jose aramburu contreras,ivar jose aramburu cont,90.19607843137256
5443,ivar jose aramburu contreras,i aramburu contreras,83.33333333333334
5447,nicholas alexander reyes,nicholas alexander reye,97.87234042553192
5452,viktoria kamenskaya,victoria kamenskaya,94.73684210526316
5452,v kamenskaya,kamenskaya,90.9090909090909
5454,e rybakina,e biakina,84.21052631578947
5457,h sandhu,g sandhu,87.5
5465,vasile antonescu,a antonescu,81.4814814814815
5465,v antonescu,m antonescu,90.9090909090909
5465,v antonescu,a antonescu,90.9090909090909
5473,b haddad maia,haddad maia,91.66666666666666
5476,m santiago,r santiago,90.0
5480,c altamirano,c altimirano,91.66666666666666
5480,c altamirano,m altamirano,91.66666666666666
5481,a ortiz,o ortiz,85.71428571428572
5483,xin wen,xin wang,80.0
5484,h watanabe,y watanabi,80.0
5495,suren vartanian,suren vartanyan,93.33333333333333
5515,e haakansson,e hakansson,95.65217391304348
5515,emma haakansson,e hakansson,84.61538461538461
5520,rebecca sramkova,rebecca stramkova,96.96969696969697
5520,r sramkova,sramkova,88.88888888888889
5549,alexandra panova,alexandrova,81.4814814814815
5549,a panova,a paola,80.0
5572,juan sebastian gomez,juan sebastian osori,80.0
5578,anna smith,tina smith,80.0
5596,maria teresa torro flor,maria teresa torro fl,95.45454545454545
5596,flor maria teresa torro,maria teresa torro fl,81.81818181818181
5602,b thamchaiwat,thamchaiwat,91.66666666666666
5616,barbara haas,barbara h,85.71428571428572
5616,b haas,haas,80.0
5617,barbara luz,barbara h,80.0
5628,c zeballos,zeballos,88.88888888888889
5634,so ra lee,s r lee,87.5
5644,m geerts,geerts,85.71428571428572
5651,maria fernanda herazo gonzalez,maria fernanda herazo gonzal,96.55172413793103
5651,maria fernanda herazo gonzalez,maria fernanda herazo gonz,92.85714285714286
5651,maria fernanda herazo gonzalez,maria f herazo gonzalez,86.79245283018868
5651,maria fernanda herazo gonzalez,maria herazo gonzalez,82.35294117647058
5676,r antal,a antal,85.71428571428572
5676,r antal,r ata,83.33333333333334
5678,natalija senic,natalija kostic,82.75862068965517
5703,ha yeon sung,ha yeon son,86.95652173913044
5707,yeongseok jeong,yeong seok jeong,96.7741935483871
5708,alberto fossati,carlo alberto fossati,83.33333333333334
5708,a fossati,c fossati,88.88888888888889
5719,edoardo lodovico cattaneo,edoardo lodovico cattan,95.83333333333334
5720,san hui sin,sanhui shin,90.9090909090909
5734,k piskareva,al pisareva,81.81818181818181
5743,a gross,r gross,85.71428571428572
5747,kateryna lazarenko,kateryna bondarenko,81.08108108108108
5752,l radakovic,radanovic,80.0
5778,gabriele thomas brancatelli,gabriele brancatelli,85.1063829787234
5780,c moga,c moya,83.33333333333334
5802,luca wiedenmann,luca weidenmann,93.33333333333333
5802,l wiedenmann,luca weidenmann,81.4814814814815
5808,noah lopez,h lopez,82.35294117647058
5808,n lopez,l lopez,85.71428571428572
5808,n lopez,j lopez,85.71428571428572
5808,n lopez,h lopez,85.71428571428572
5808,n lopez,b lopez,85.71428571428572
5811,mariya kostyuk,mariia kostiuk,85.71428571428572
5816,mikel martinez,ld martinez,80.0
5818,carlos gimenez perez,s gimenez perez,85.71428571428572
5818,c gimenez perez,s gimenez perez,93.33333333333333
5819,z dong,e dong,83.33333333333334
5821,o rojas,sof rojas,87.5
5835,t mi,t main,80.0
5851,g parentini vallega montebruno,g vallega montebruno,80.0
5871,g onclin,onclin,85.71428571428572
5876,ignasi de rueda de genover,ignasi de rueda de geno,93.87755102040816
5876,ignasi de rueda de genover,i rueda de genover,81.81818181818181
5876,ignasi de rueda de genover,i de rueda genover,81.81818181818181
5876,i de rueda de genover,i rueda de genover,92.3076923076923
5876,i de rueda de genover,i de rueda genover,92.3076923076923
5876,i de rueda de genover,ignasi de rueda de geno,81.81818181818181
5877,svyatoslav gulin,svyatoslav gu,89.65517241379311
5877,gulin svyatoslav,g svyatoslav,85.71428571428572
5878,mora maxime,m maxime,84.21052631578947
5878,m mora,m oral,83.33333333333334
5880,a braynin,a brylin,82.35294117647058
5884,e lavagno,e lago,80.0
5885,sanchez izquierdo nikolas,n sanchez izquierdo villar,82.35294117647058
